CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
1561	ID13t2_1561	23360	24286	24282	9	0	0	NA	NA
1561	ID13t2_1561	23359	24286	24284	9	1	0	NA	NA
1561	ID13t2_1561	23358	24286	24283	9	0	0	NA	NA
1561	ID13t2_1561	23357	24281	24280	9	1	0	NA	NA
1561	ID13t2_1561	23356	24286	24281	9	1	0	NA	NA
1561	ID13t2_1561	23355	24287	24278	6	1	0	NA	NA
1561	ID13t2_1561	23354	24286	24278	9	1	0	NA	NA
1561	ID13t2_1561	23353	24287	24277	9	1	0	NA	NA
1561	ID13t2_1561	23352	24287	24274	9	0	0	NA	NA
1561	ID13t2_1561	23351	24287	24275	9	1	0	NA	NA
1561	ID13t2_1561	23350	24287	24276	9	0	0	NA	NA
1547	ID14_1547	23119	24069	24104	6	0	0	NA	NA
1547	ID14_1547	23133	24082	24085	6	0	0	NA	NA
1547	ID14_1547	23130	24085	24087	6	0	0	NA	NA
1547	ID14_1547	23129	24083	24085	6	0	0	NA	NA
1547	ID14_1547	23126	24085	24087	6	1	0	NA	NA
1547	ID14_1547	23124	24067	24085	6	0	0	NA	NA
1547	ID14_1547	23117	24067	24069	9	1	0	NA	NA
1547	ID14_1547	23114	24067	24080	6	0	0	NA	NA
1547	ID14_1547	23111	24066	24079	9	1	0	NA	NA
1547	ID14_1547	23109	24107	24111	6	0	0	NA	NA
1547	ID14_1547	23108	24071	24107	6	0	0	NA	NA
1547	ID14_1547	23106	24066	24107	6	0	0	NA	NA
1547	ID14_1547	23103	24090	24092	6	1	0	NA	NA
1547	ID14_1547	23095	24090	24093	6	0	0	NA	NA
1547	ID14_1547	23094	24066	24090	6	1	0	NA	NA
1547	ID14_1547	23068	24066	24067	6	0	0	NA	NA
1547r	ID14t2_1547	23119	24069	24104	6	0	0	NA	NA
1547r	ID14t2_1547	23133	24082	24085	6	0	0	NA	NA
1547r	ID14t2_1547	23130	24085	24087	6	0	0	NA	NA
1547r	ID14t2_1547	23129	24083	24085	6	0	0	NA	NA
1547r	ID14t2_1547	23126	24085	24087	6	1	0	NA	NA
1547r	ID14t2_1547	23124	24067	24085	6	0	0	NA	NA
1547r	ID14t2_1547	23117	24067	24069	9	1	0	NA	NA
1547r	ID14t2_1547	23114	24067	24080	6	0	0	NA	NA
1547r	ID14t2_1547	23111	24066	24079	9	1	0	NA	NA
1547r	ID14t2_1547	23109	24107	24111	6	0	0	NA	NA
1547r	ID14t2_1547	23108	24071	24107	6	0	0	NA	NA
1547r	ID14t2_1547	23106	24066	24107	6	0	0	NA	NA
1547r	ID14t2_1547	23103	24090	24092	6	1	0	NA	NA
1547r	ID14t2_1547	23095	24090	24093	6	0	0	NA	NA
1547r	ID14t2_1547	23094	24066	24090	6	1	0	NA	NA
1547r	ID14t2_1547	23068	24066	24067	6	0	0	NA	NA
1553	ID15_1553	23312	24145	24232	6	0	0	NA	NA
1553	ID15_1553	23311	24144	24232	6	1	0	NA	NA
1553	ID15_1553	23301	24144	24228	6	1	0	NA	NA
1553	ID15_1553	23297	24152	24228	6	1	0	NA	NA
1553	ID15_1553	23286	24180	24182	6	0	0	NA	NA
1553	ID15_1553	23285	24145	24188	6	1	0	NA	NA
1553	ID15_1553	23284	24154	24172	6	1	0	NA	NA
1553	ID15_1553	23281	24144	24219	6	1	0	NA	NA
1553	ID15_1553	23279	24144	24215	6	1	0	NA	NA
1553	ID15_1553	23278	24144	24185	6	1	0	NA	NA
1553	ID15_1553	23277	24144	24180	6	1	0	NA	NA
1553	ID15_1553	23276	24145	24217	6	1	0	NA	NA
1553	ID15_1553	23274	24145	24199	6	1	0	NA	NA
1553	ID15_1553	23271	24145	24182	6	1	0	NA	NA
1553	ID15_1553	23270	24188	24195	6	1	0	NA	NA
1553	ID15_1553	23269	24188	24193	6	1	0	NA	NA
1553	ID15_1553	23268	24169	24188	6	1	0	NA	NA
1553	ID15_1553	23267	24145	24162	6	1	0	NA	NA
1553	ID15_1553	23266	24144	24162	6	1	0	NA	NA
1553	ID15_1553	23265	24169	24172	6	0	0	NA	NA
1553	ID15_1553	23263	24150	24172	6	1	0	NA	NA
1553	ID15_1553	23262	24162	24172	6	1	0	NA	NA
1553	ID15_1553	23261	24150	24154	6	1	0	NA	NA
1553	ID15_1553	23260	24150	24152	6	1	0	NA	NA
1553	ID15_1553	23258	24144	24150	6	1	0	NA	NA
1553	ID15_1553	23151	24144	24145	6	0	0	NA	NA
1553r	ID15t2_1553	23312	24145	24232	6	0	0	NA	NA
1553r	ID15t2_1553	23311	24144	24232	6	1	0	NA	NA
1553r	ID15t2_1553	23301	24144	24228	6	1	0	NA	NA
1553r	ID15t2_1553	23297	24152	24228	6	1	0	NA	NA
1553r	ID15t2_1553	23286	24180	24182	6	0	0	NA	NA
1553r	ID15t2_1553	23285	24145	24188	6	1	0	NA	NA
1553r	ID15t2_1553	23284	24154	24172	6	1	0	NA	NA
1553r	ID15t2_1553	23281	24144	24219	6	1	0	NA	NA
1553r	ID15t2_1553	23279	24144	24215	6	1	0	NA	NA
1553r	ID15t2_1553	23278	24144	24185	6	1	0	NA	NA
1553r	ID15t2_1553	23277	24144	24180	6	1	0	NA	NA
1553r	ID15t2_1553	23276	24145	24217	6	1	0	NA	NA
1553r	ID15t2_1553	23274	24145	24199	6	1	0	NA	NA
1553r	ID15t2_1553	23271	24145	24182	6	1	0	NA	NA
1553r	ID15t2_1553	23270	24188	24195	6	1	0	NA	NA
1553r	ID15t2_1553	23269	24188	24193	6	1	0	NA	NA
1553r	ID15t2_1553	23268	24169	24188	6	1	0	NA	NA
1553r	ID15t2_1553	23267	24145	24162	6	1	0	NA	NA
1553r	ID15t2_1553	23266	24144	24162	6	1	0	NA	NA
1553r	ID15t2_1553	23265	24169	24172	6	0	0	NA	NA
1553r	ID15t2_1553	23263	24150	24172	6	1	0	NA	NA
1553r	ID15t2_1553	23262	24162	24172	6	1	0	NA	NA
1553r	ID15t2_1553	23261	24150	24154	6	1	0	NA	NA
1553r	ID15t2_1553	23260	24150	24152	6	1	0	NA	NA
1553r	ID15t2_1553	23258	24144	24150	6	1	0	NA	NA
1553r	ID15t2_1553	23151	24144	24145	6	0	0	NA	NA
1555	ID16_1555	23303	24155	24190	6	1	0	NA	NA
1555	ID16_1555	23300	24178	24194	6	1	0	NA	NA
1555	ID16_1555	23298	24149	24151	6	1	0	NA	NA
1555	ID16_1555	23296	24149	24179	6	1	0	NA	NA
1555	ID16_1555	23295	24149	24190	6	1	0	NA	NA
1555	ID16_1555	23294	24149	24155	6	1	0	NA	NA
1555	ID16_1555	23292	24149	24181	6	1	0	NA	NA
1555	ID16_1555	23291	24149	24184	6	1	0	NA	NA
1555	ID16_1555	23289	24149	24226	6	1	0	NA	NA
1555	ID16_1555	23283	24149	24200	6	1	0	NA	NA
1555	ID16_1555	23282	24148	24198	6	1	0	NA	NA
1555	ID16_1555	23273	24148	24222	6	1	0	NA	NA
1555	ID16_1555	23257	24148	24178	6	1	0	NA	NA
1555	ID16_1555	23253	24148	24194	6	1	0	NA	NA
1555	ID16_1555	23249	24148	24168	6	1	0	NA	NA
1555	ID16_1555	23153	24148	24149	6	0	0	NA	NA
1559	ID16t2_1559	23340	24260	24262	6	1	0	NA	NA
1559	ID16t2_1559	23339	24261	24260	6	0	0	NA	NA
1559	ID16t2_1559	23338	24261	24257	6	1	0	NA	NA
1559	ID16t2_1559	23337	24261	24251	6	1	0	NA	NA
1559	ID16t2_1559	23336	24261	24256	6	1	0	NA	NA
1559	ID16t2_1559	23335	24261	24248	6	1	0	NA	NA
1559	ID16t2_1559	23334	24261	24250	6	1	0	NA	NA
1559	ID16t2_1559	23333	24260	24249	6	1	0	NA	NA
1559	ID16t2_1559	23332	24260	24247	6	1	0	NA	NA
1559	ID16t2_1559	23331	24260	24253	6	1	0	NA	NA
1559	ID16t2_1559	23330	24260	24254	6	1	0	NA	NA
1559	ID16t2_1559	23329	24260	24258	6	1	0	NA	NA
1559	ID16t2_1559	23328	24260	24252	6	1	0	NA	NA
1559	ID16t2_1559	23327	24260	24255	6	1	0	NA	NA
1559	ID16t2_1559	23326	24260	24259	6	1	0	NA	NA
1559	ID16t2_1559	23325	24256	24251	6	1	0	NA	NA
1559	ID16t2_1559	23324	24258	24252	6	1	0	NA	NA
1554	ID17_1554	23167	24157	24167	6	0	0	NA	NA
1554	ID17_1554	23320	24157	24243	6	0	0	NA	NA
1554	ID17_1554	23319	24164	24243	6	1	0	NA	NA
1554	ID17_1554	23280	24157	24223	6	1	1	NA	NA
1554	ID17_1554	23272	24220	24223	6	0	0	NA	NA
1554	ID17_1554	23264	24159	24220	6	1	1	NA	NA
1554	ID17_1554	23254	24161	24159	6	0	1	NA	NA
1554	ID17_1554	23246	24159	24196	6	1	0	NA	NA
1554	ID17_1554	23244	24159	24197	6	1	0	NA	NA
1554	ID17_1554	23208	24187	24197	6	1	0	NA	NA
1554	ID17_1554	23207	24196	24197	6	1	0	NA	NA
1554	ID17_1554	23206	24196	24197	6	1	0	NA	NA
1554	ID17_1554	23205	24187	24196	6	1	0	NA	NA
1554	ID17_1554	23199	24191	24157	9	1	1	NA	NA
1554	ID17_1554	23198	24187	24191	6	1	0	NA	NA
1554	ID17_1554	23184	24161	24157	9	1	1	NA	NA
1554	ID17_1554	23178	24157	24166	6	1	0	NA	NA
1554	ID17_1554	23177	24157	24166	6	1	0	NA	NA
1554	ID17_1554	23175	24164	24166	9	1	0	NA	NA
1554	ID17_1554	23173	24159	24171	6	1	0	NA	NA
1554	ID17_1554	23170	24164	24171	6	1	0	NA	NA
1554	ID17_1554	23169	24157	24170	6	0	0	NA	NA
1554	ID17_1554	23168	24157	24166	6	0	0	NA	NA
1554	ID17_1554	23166	24164	24167	6	1	0	NA	NA
1554	ID17_1554	23165	24164	24170	6	1	0	NA	NA
1554	ID17_1554	23164	24164	24166	6	1	0	NA	NA
1554r	ID17t2_1554	23167	24157	24167	6	0	0	NA	NA
1554r	ID17t2_1554	23320	24157	24243	6	0	0	NA	NA
1554r	ID17t2_1554	23319	24164	24243	6	1	0	NA	NA
1554r	ID17t2_1554	23280	24157	24223	6	1	1	NA	NA
1554r	ID17t2_1554	23272	24220	24223	6	0	0	NA	NA
1554r	ID17t2_1554	23264	24159	24220	6	1	1	NA	NA
1554r	ID17t2_1554	23254	24161	24159	6	0	1	NA	NA
1554r	ID17t2_1554	23246	24159	24196	6	1	0	NA	NA
1554r	ID17t2_1554	23244	24159	24197	6	1	0	NA	NA
1554r	ID17t2_1554	23208	24187	24197	6	1	0	NA	NA
1554r	ID17t2_1554	23207	24196	24197	6	1	0	NA	NA
1554r	ID17t2_1554	23206	24196	24197	6	1	0	NA	NA
1554r	ID17t2_1554	23205	24187	24196	6	1	0	NA	NA
1554r	ID17t2_1554	23199	24191	24157	9	1	1	NA	NA
1554r	ID17t2_1554	23198	24187	24191	6	1	0	NA	NA
1554r	ID17t2_1554	23184	24161	24157	9	1	1	NA	NA
1554r	ID17t2_1554	23178	24157	24166	6	1	0	NA	NA
1554r	ID17t2_1554	23177	24157	24166	6	1	0	NA	NA
1554r	ID17t2_1554	23175	24164	24166	9	1	0	NA	NA
1554r	ID17t2_1554	23173	24159	24171	6	1	0	NA	NA
1554r	ID17t2_1554	23170	24164	24171	6	1	0	NA	NA
1554r	ID17t2_1554	23169	24157	24170	6	0	0	NA	NA
1554r	ID17t2_1554	23168	24157	24166	6	0	0	NA	NA
1554r	ID17t2_1554	23166	24164	24167	6	1	0	NA	NA
1554r	ID17t2_1554	23165	24164	24170	6	1	0	NA	NA
1554r	ID17t2_1554	23164	24164	24166	6	1	0	NA	NA
1556	ID18_1556	23306	24189	24192	6	1	0	NA	NA
1556	ID18_1556	23304	24175	24231	6	1	0	NA	NA
1556	ID18_1556	23302	24175	24230	6	1	0	NA	NA
1556	ID18_1556	23293	24216	24227	6	1	0	NA	NA
1556	ID18_1556	23288	24186	24225	6	1	0	NA	NA
1556	ID18_1556	23287	24216	24225	6	1	0	NA	NA
1556	ID18_1556	23218	24175	24192	6	1	0	NA	NA
1556	ID18_1556	23216	24176	24183	6	1	0	NA	NA
1556	ID18_1556	23213	24175	24189	6	1	0	NA	NA
1556	ID18_1556	23212	24176	24175	6	1	0	NA	NA
1556	ID18_1556	23210	24176	24186	6	1	0	NA	NA
1556	ID18_1556	23202	24175	24176	9	0	0	NA	NA
1556r	ID18t2_1556	23306	24189	24192	6	1	0	NA	NA
1556r	ID18t2_1556	23304	24175	24231	6	1	0	NA	NA
1556r	ID18t2_1556	23302	24175	24230	6	1	0	NA	NA
1556r	ID18t2_1556	23293	24216	24227	6	1	0	NA	NA
1556r	ID18t2_1556	23288	24186	24225	6	1	0	NA	NA
1556r	ID18t2_1556	23287	24216	24225	6	1	0	NA	NA
1556r	ID18t2_1556	23218	24175	24192	6	1	0	NA	NA
1556r	ID18t2_1556	23216	24176	24183	6	1	0	NA	NA
1556r	ID18t2_1556	23213	24175	24189	6	1	0	NA	NA
1556r	ID18t2_1556	23212	24176	24175	6	1	0	NA	NA
1556r	ID18t2_1556	23210	24176	24186	6	1	0	NA	NA
1556r	ID18t2_1556	23202	24175	24176	9	0	0	NA	NA
1558	ID19_1558	23425	24240	24350	6	1	0	NA	NA
1558	ID19_1558	23344	24264	24265	6	1	0	NA	NA
1558	ID19_1558	23343	24236	24265	6	1	0	NA	NA
1558	ID19_1558	23342	24235	24264	6	1	0	NA	NA
1558	ID19_1558	23341	24236	24263	6	1	0	NA	NA
1558	ID19_1558	23323	24236	24246	6	1	0	NA	NA
1558	ID19_1558	23322	24236	24245	6	1	0	NA	NA
1558	ID19_1558	23321	24237	24244	6	1	0	NA	NA
1558	ID19_1558	23318	24235	24242	6	1	0	NA	NA
1558	ID19_1558	23317	24235	24241	6	1	0	NA	NA
1558	ID19_1558	23316	24235	24240	6	1	0	NA	NA
1558	ID19_1558	23315	24235	24239	6	1	0	NA	NA
1558	ID19_1558	23314	24236	24238	6	1	0	NA	NA
1558	ID19_1558	23313	24236	24237	6	1	0	NA	NA
1558	ID19_1558	23310	24235	24236	6	0	0	NA	NA
1564	ID19t2_1564	23404	24333	24332	6	0	0	NA	NA
1564	ID19t2_1564	23403	24332	24331	6	1	0	NA	NA
1564	ID19t2_1564	23402	24332	24330	6	1	0	NA	NA
1564	ID19t2_1564	23401	24333	24329	6	1	0	NA	NA
1564	ID19t2_1564	23400	24333	24328	6	1	0	NA	NA
1564	ID19t2_1564	23399	24333	24327	6	1	0	NA	NA
1564	ID19t2_1564	23398	24333	24326	6	1	0	NA	NA
1564	ID19t2_1564	23397	24331	24325	6	1	0	NA	NA
1564	ID19t2_1564	23396	24332	24324	6	1	0	NA	NA
1564	ID19t2_1564	23395	24332	24323	6	1	0	NA	NA
1564	ID19t2_1564	23394	24332	24322	6	1	0	NA	NA
1564	ID19t2_1564	23393	24333	24321	6	1	0	NA	NA
1564	ID19t2_1564	23392	24332	24320	6	1	0	NA	NA
1564	ID19t2_1564	23391	24321	24320	6	1	0	NA	NA
1560	ID20_1560	23511	24270	24405	6	1	0	NA	NA
1560	ID20_1560	23426	24270	24349	6	1	0	NA	NA
1560	ID20_1560	23417	24304	24344	6	1	0	NA	NA
1560	ID20_1560	23415	24270	24344	6	1	0	NA	NA
1560	ID20_1560	23414	24271	24344	6	0	0	NA	NA
1560	ID20_1560	23413	24307	24344	6	0	0	NA	NA
1560	ID20_1560	23407	24270	24304	6	1	0	NA	NA
1560	ID20_1560	23406	24270	24295	6	1	0	NA	NA
1560	ID20_1560	23405	24270	24293	6	1	0	NA	NA
1560	ID20_1560	23390	24296	24309	6	1	0	NA	NA
1560	ID20_1560	23389	24270	24296	6	0	0	NA	NA
1560	ID20_1560	23388	24270	24302	6	0	0	NA	NA
1560	ID20_1560	23387	24301	24302	6	1	0	NA	NA
1560	ID20_1560	23385	24271	24292	6	1	0	NA	NA
1560	ID20_1560	23384	24271	24290	6	1	0	NA	NA
1560	ID20_1560	23381	24272	24307	6	1	0	NA	NA
1560	ID20_1560	23380	24271	24272	6	0	0	NA	NA
1560	ID20_1560	23379	24273	24288	6	1	0	NA	NA
1560	ID20_1560	23378	24271	24273	6	0	0	NA	NA
1560	ID20_1560	23375	24289	24311	6	1	0	NA	NA
1560	ID20_1560	23371	24271	24289	6	1	0	NA	NA
1560	ID20_1560	23349	24270	24271	6	0	0	NA	NA
1571	ID20t2_1571	23576	24457	24459	6	1	0	NA	NA
1571	ID20t2_1571	23575	24457	24458	6	1	0	NA	NA
1571	ID20t2_1571	23574	24457	24460	6	1	0	NA	NA
1571	ID20t2_1571	23573	24452	24457	6	0	0	NA	NA
1571	ID20t2_1571	23572	24455	24456	6	1	0	NA	NA
1571	ID20t2_1571	23571	24438	24455	6	1	0	NA	NA
1571	ID20t2_1571	23570	24446	24454	6	0	0	NA	NA
1571	ID20t2_1571	23569	24453	24452	6	0	0	NA	NA
1571	ID20t2_1571	23568	24452	24449	6	1	0	NA	NA
1571	ID20t2_1571	23567	24449	24437	6	1	0	NA	NA
1571	ID20t2_1571	23566	24452	24450	6	0	0	NA	NA
1571	ID20t2_1571	23565	24450	24438	6	1	0	NA	NA
1571	ID20t2_1571	23564	24452	24451	6	0	0	NA	NA
1571	ID20t2_1571	23563	24451	24440	6	1	0	NA	NA
1571	ID20t2_1571	23562	24452	24448	6	1	0	NA	NA
1571	ID20t2_1571	23561	24452	24447	6	1	0	NA	NA
1571	ID20t2_1571	23559	24443	24442	6	1	0	NA	NA
1571	ID20t2_1571	23558	24453	24442	6	0	0	NA	NA
1571	ID20t2_1571	23557	24453	24444	6	0	0	NA	NA
1571	ID20t2_1571	23556	24444	24439	6	1	0	NA	NA
1571	ID20t2_1571	23555	24453	24446	6	1	0	NA	NA
1571	ID20t2_1571	23554	24453	24445	6	1	0	NA	NA
1571	ID20t2_1571	23553	24453	24441	6	1	0	NA	NA
1571	ID20t2_1571	23551	24440	24436	6	0	0	NA	NA
1571	ID20t2_1571	23550	24452	24436	6	0	0	NA	NA
1571	ID20t2_1571	23549	24453	24436	6	1	0	NA	NA
1571	ID20t2_1571	23548	24441	24436	6	1	0	NA	NA
1571	ID20t2_1571	23547	24453	24435	6	1	0	NA	NA
1571	ID20t2_1571	23546	24453	24434	6	1	0	NA	NA
1562	ID21_1562	23435	24299	24340	6	1	0	NA	NA
1562	ID21_1562	23434	24299	24313	6	1	0	NA	NA
1562	ID21_1562	23433	24299	24314	6	1	0	NA	NA
1562	ID21_1562	23430	24299	24305	6	1	0	NA	NA
1562	ID21_1562	23428	24299	24310	6	1	0	NA	NA
1562	ID21_1562	23427	24299	24319	6	0	0	NA	NA
1562	ID21_1562	23424	24300	24312	6	0	0	NA	NA
1562	ID21_1562	23423	24300	24308	6	1	0	NA	NA
1562	ID21_1562	23422	24300	24334	6	1	0	NA	NA
1562	ID21_1562	23421	24318	24334	6	1	0	NA	NA
1562	ID21_1562	23420	24334	24343	6	1	0	NA	NA
1562	ID21_1562	23412	24303	24334	6	1	0	NA	NA
1562	ID21_1562	23367	24299	24300	6	0	0	NA	NA
1567	ID21t2_1567	23467	24383	24385	6	1	0	NA	NA
1567	ID21t2_1567	23466	24382	24384	6	0	0	NA	NA
1567	ID21t2_1567	23465	24383	24382	6	0	0	NA	NA
1567	ID21t2_1567	23464	24381	24371	6	1	0	NA	NA
1567	ID21t2_1567	23463	24371	24369	6	1	0	NA	NA
1567	ID21t2_1567	23462	24373	24371	6	1	0	NA	NA
1567	ID21t2_1567	23461	24382	24371	6	1	0	NA	NA
1567	ID21t2_1567	23460	24382	24379	6	1	0	NA	NA
1567	ID21t2_1567	23459	24382	24377	6	0	0	NA	NA
1567	ID21t2_1567	23458	24383	24372	6	0	0	NA	NA
1567	ID21t2_1567	23457	24383	24378	6	1	0	NA	NA
1567	ID21t2_1567	23456	24383	24380	6	1	0	NA	NA
1567	ID21t2_1567	23453	24383	24375	6	1	0	NA	NA
1567	ID21t2_1567	23452	24383	24376	6	1	0	NA	NA
1567	ID21t2_1567	23451	24383	24370	6	1	0	NA	NA
1565	ID22_1565	23512	24353	24368	6	0	0	NA	NA
1565	ID22_1565	23508	24339	24346	9	1	0	NA	NA
1565	ID22_1565	23494	24338	24351	6	1	0	NA	NA
1565	ID22_1565	23490	24338	24342	9	1	0	NA	NA
1565	ID22_1565	23489	24339	24368	6	1	0	NA	NA
1565	ID22_1565	23488	24339	24368	6	1	0	NA	NA
1565	ID22_1565	23487	24341	24353	6	1	0	NA	NA
1565	ID22_1565	23485	24339	24353	6	1	0	NA	NA
1565	ID22_1565	23475	24339	24346	6	1	0	NA	NA
1565	ID22_1565	23474	24339	24368	6	1	0	NA	NA
1565	ID22_1565	23468	24338	24367	6	1	0	NA	NA
1565	ID22_1565	23449	24339	24353	6	1	0	NA	NA
1565	ID22_1565	23448	24338	24342	6	1	0	NA	NA
1565	ID22_1565	23443	24338	24351	6	1	0	NA	NA
1565	ID22_1565	23440	24338	24348	6	1	0	NA	NA
1565	ID22_1565	23439	24339	24341	6	1	0	NA	NA
1565	ID22_1565	23409	24338	24339	6	0	0	NA	NA
1565r	ID22t2_1565	23512	24353	24368	6	0	0	NA	NA
1565r	ID22t2_1565	23508	24339	24346	9	1	0	NA	NA
1565r	ID22t2_1565	23494	24338	24351	6	1	0	NA	NA
1565r	ID22t2_1565	23490	24338	24342	9	1	0	NA	NA
1565r	ID22t2_1565	23489	24339	24368	6	1	0	NA	NA
1565r	ID22t2_1565	23488	24339	24368	6	1	0	NA	NA
1565r	ID22t2_1565	23487	24341	24353	6	1	0	NA	NA
1565r	ID22t2_1565	23485	24339	24353	6	1	0	NA	NA
1565r	ID22t2_1565	23475	24339	24346	6	1	0	NA	NA
1565r	ID22t2_1565	23474	24339	24368	6	1	0	NA	NA
1565r	ID22t2_1565	23468	24338	24367	6	1	0	NA	NA
1565r	ID22t2_1565	23449	24339	24353	6	1	0	NA	NA
1565r	ID22t2_1565	23448	24338	24342	6	1	0	NA	NA
1565r	ID22t2_1565	23443	24338	24351	6	1	0	NA	NA
1565r	ID22t2_1565	23440	24338	24348	6	1	0	NA	NA
1565r	ID22t2_1565	23439	24339	24341	6	1	0	NA	NA
1565r	ID22t2_1565	23409	24338	24339	6	0	0	NA	NA
1563	ID23_1563	23533	24317	24347	6	1	0	NA	NA
1563	ID23_1563	23486	24317	24397	6	1	0	NA	NA
1563	ID23_1563	23476	24317	24386	6	0	0	NA	NA
1563	ID23_1563	23441	24317	24366	6	1	0	NA	NA
1563	ID23_1563	23438	24316	24363	9	1	0	NA	NA
1563	ID23_1563	23437	24316	24354	9	0	0	NA	NA
1563	ID23_1563	23429	24317	24352	9	0	0	NA	NA
1563	ID23_1563	23416	24317	24345	9	1	0	NA	NA
1563	ID23_1563	23410	24316	24335	9	1	0	NA	NA
1563	ID23_1563	23383	24316	24317	9	0	0	NA	NA
1570	ID23t2_1570	23545	24433	24432	9	0	0	NA	NA
1570	ID23t2_1570	23544	24433	24431	9	1	0	NA	NA
1570	ID23t2_1570	23543	24432	24430	9	1	0	NA	NA
1570	ID23t2_1570	23542	24432	24428	9	0	0	NA	NA
1570	ID23t2_1570	23541	24433	24427	9	0	0	NA	NA
1570	ID23t2_1570	23540	24433	24426	9	1	0	NA	NA
1570	ID23t2_1570	23539	24432	24425	6	1	0	NA	NA
1570	ID23t2_1570	23538	24432	24424	6	0	0	NA	NA
1570	ID23t2_1570	23537	24432	24423	6	1	0	NA	NA
1570	ID23t2_1570	23536	24432	24429	6	1	0	NA	NA
1568	ID25_1568	23510	24391	24404	6	1	0	NA	NA
1568	ID25_1568	23509	24400	24401	6	0	0	NA	NA
1568	ID25_1568	23507	24393	24399	6	1	0	NA	NA
1568	ID25_1568	23506	24393	24400	6	1	0	NA	NA
1568	ID25_1568	23505	24393	24401	6	1	0	NA	NA
1568	ID25_1568	23504	24390	24396	6	1	0	NA	NA
1568	ID25_1568	23503	24390	24395	6	1	0	NA	NA
1568	ID25_1568	23502	24390	24403	6	1	0	NA	NA
1568	ID25_1568	23501	24391	24402	6	0	0	NA	NA
1568	ID25_1568	23500	24390	24402	6	1	0	NA	NA
1568	ID25_1568	23499	24391	24403	6	1	0	NA	NA
1568	ID25_1568	23498	24391	24394	6	1	0	NA	NA
1568	ID25_1568	23497	24391	24398	6	1	0	NA	NA
1568	ID25_1568	23496	24391	24392	6	1	0	NA	NA
1568	ID25_1568	23493	24390	24404	6	0	0	NA	NA
1568	ID25_1568	23492	24390	24393	6	1	0	NA	NA
1568	ID25_1568	23491	24393	24394	6	0	0	NA	NA
1568	ID25_1568	23479	24390	24391	6	0	0	NA	NA
1569	ID25t2_1569	23535	24419	24422	6	0	0	NA	NA
1569	ID25t2_1569	23534	24418	24422	6	1	0	NA	NA
1569	ID25t2_1569	23532	24419	24421	6	1	0	NA	NA
1569	ID25t2_1569	23531	24407	24420	6	1	0	NA	NA
1569	ID25t2_1569	23530	24419	24418	6	0	0	NA	NA
1569	ID25t2_1569	23529	24416	24415	6	0	0	NA	NA
1569	ID25t2_1569	23528	24419	24416	6	1	0	NA	NA
1569	ID25t2_1569	23527	24419	24406	6	0	0	NA	NA
1569	ID25t2_1569	23526	24418	24417	6	1	0	NA	NA
1569	ID25t2_1569	23525	24418	24412	6	1	0	NA	NA
1569	ID25t2_1569	23524	24418	24415	6	1	0	NA	NA
1569	ID25t2_1569	23523	24418	24407	6	1	0	NA	NA
1569	ID25t2_1569	23522	24419	24408	6	1	0	NA	NA
1569	ID25t2_1569	23521	24418	24408	6	0	0	NA	NA
1569	ID25t2_1569	23520	24419	24407	6	1	0	NA	NA
1569	ID25t2_1569	23519	24419	24414	6	1	0	NA	NA
1569	ID25t2_1569	23518	24419	24413	6	1	0	NA	NA
1569	ID25t2_1569	23517	24416	24409	6	1	0	NA	NA
1569	ID25t2_1569	23516	24416	24410	6	1	0	NA	NA
1569	ID25t2_1569	23515	24416	24411	6	1	0	NA	NA
1569	ID25t2_1569	23514	24410	24409	6	0	0	NA	NA
1569	ID25t2_1569	23513	24418	24406	6	1	0	NA	NA
1573	ID26_1573	23606	24476	24481	6	1	0	NA	NA
1573	ID26_1573	23605	24476	24481	6	1	0	NA	NA
1573	ID26_1573	23604	24477	24479	9	1	0	NA	NA
1573	ID26_1573	23603	24477	24479	6	1	0	NA	NA
1573	ID26_1573	23602	24477	24478	6	1	0	NA	NA
1573	ID26_1573	23601	24477	24478	6	1	0	NA	NA
1573	ID26_1573	23600	24465	24477	6	1	0	NA	NA
1573	ID26_1573	23599	24480	24465	6	1	0	NA	NA
1573	ID26_1573	23598	24465	24477	6	1	0	NA	NA
1573	ID26_1573	23597	24465	24480	6	1	0	NA	NA
1573	ID26_1573	23596	24465	24476	9	1	0	NA	NA
1573	ID26_1573	23595	24467	24469	9	1	0	NA	NA
1573	ID26_1573	23593	24469	24474	6	1	0	NA	NA
1573	ID26_1573	23592	24467	24469	6	1	0	NA	NA
1573	ID26_1573	23591	24467	24469	6	1	0	NA	NA
1573	ID26_1573	23590	24468	24469	6	1	0	NA	NA
1573	ID26_1573	23589	24468	24469	6	1	0	NA	NA
1573	ID26_1573	23588	24464	24469	6	1	0	NA	NA
1573	ID26_1573	23587	24464	24471	6	1	0	NA	NA
1573	ID26_1573	23586	24471	24473	6	1	0	NA	NA
1573	ID26_1573	23585	24471	24472	6	1	0	NA	NA
1573	ID26_1573	23584	24471	24472	9	1	0	NA	NA
1573	ID26_1573	23583	24464	24471	6	1	0	NA	NA
1573	ID26_1573	23582	24464	24470	6	1	0	NA	NA
1573	ID26_1573	23581	24464	24470	6	1	0	NA	NA
1573	ID26_1573	23580	24466	24470	6	1	0	NA	NA
1573	ID26_1573	23579	24470	24475	6	1	0	NA	NA
